participant_id	sample_id	molecule	point_id	x	y	z	unit	resolution	reference_id	coordinate_system	start	end
SYN001	blood_T01	rna	262	0.249	2.136	182.700	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	262	262
SYN001	blood_T01	rna	263	-1.359	1.666	183.400	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	263	263
SYN001	blood_T01	rna	264	-2.142	0.186	184.100	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	264	264
SYN001	blood_T01	rna	265	-1.626	-1.407	184.800	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	265	265
SYN001	blood_T01	rna	266	-0.124	-2.146	185.500	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	266	266
SYN001	blood_T01	rna	267	1.454	-1.584	186.200	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	267	267
SYN001	blood_T01	rna	268	2.149	-0.061	186.900	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	268	268
SYN001	blood_T01	rna	269	1.541	1.499	187.600	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	269	269
SYN001	blood_T01	rna	270	-0.002	2.150	188.300	schematic_units	coarse teaching points	demo-rna	1-based-inclusive	270	270
SYN001	blood_T01	protein	1	2.300	0.000	0.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	1	1
SYN001	blood_T01	protein	2	1.602	1.650	0.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	2	2
SYN001	blood_T01	protein	3	-0.067	2.299	1.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	3	3
SYN001	blood_T01	protein	4	-1.696	1.554	2.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	4	4
SYN001	blood_T01	protein	5	-2.296	-0.134	2.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	5	5
SYN001	blood_T01	protein	6	-1.503	-1.741	3.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	6	6
SYN001	blood_T01	protein	7	0.201	-2.291	4.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	7	7
SYN001	blood_T01	protein	8	1.784	-1.452	4.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	8	8
SYN001	blood_T01	protein	9	2.284	0.268	5.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	9	9
SYN001	blood_T01	protein	10	1.399	1.825	6.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	10	10
SYN001	blood_T01	protein	11	-0.335	2.276	7.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	11	11
SYN001	blood_T01	protein	12	-1.866	1.345	7.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	12	12
SYN001	blood_T01	protein	13	-2.265	-0.401	8.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	13	13
SYN001	blood_T01	protein	14	-1.290	-1.904	9.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	14	14
SYN001	blood_T01	protein	15	0.467	-2.252	9.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	15	15
SYN001	blood_T01	protein	16	1.941	-1.234	10.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	16	16
SYN001	blood_T01	protein	17	2.238	0.532	11.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	17	17
SYN001	blood_T01	protein	18	1.177	1.976	11.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	18	18
SYN001	blood_T01	protein	19	-0.598	2.221	12.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	19	19
SYN001	blood_T01	protein	20	-2.010	1.119	13.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	20	20
SYN001	blood_T01	protein	21	-2.203	-0.662	14.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	21	21
SYN001	blood_T01	protein	22	-1.060	-2.041	14.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	22	22
SYN001	blood_T01	protein	23	0.726	-2.182	15.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	23	23
SYN001	blood_T01	protein	24	2.071	-1.000	16.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	24	24
SYN001	blood_T01	protein	25	2.160	0.790	16.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	25	25
SYN001	blood_T01	protein	26	0.939	2.100	17.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	26	26
SYN001	blood_T01	protein	27	-0.852	2.136	18.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	27	27
SYN001	blood_T01	protein	28	-2.126	0.877	18.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	28	28
SYN001	blood_T01	protein	29	-2.110	-0.914	19.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	29	29
SYN001	blood_T01	protein	30	-0.814	-2.151	20.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	30	30
SYN001	blood_T01	protein	31	0.976	-2.083	21.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	31	31
SYN001	blood_T01	protein	32	2.174	-0.751	21.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	32	32
SYN001	blood_T01	protein	33	2.053	1.036	22.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	33	33
SYN001	blood_T01	protein	34	0.687	2.195	23.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	34	34
SYN001	blood_T01	protein	35	-1.096	2.022	23.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	35	35
SYN001	blood_T01	protein	36	-2.214	0.623	24.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	36	36
SYN001	blood_T01	protein	37	-1.989	-1.154	25.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	37	37
SYN001	blood_T01	protein	38	-0.558	-2.231	25.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	38	38
SYN001	blood_T01	protein	39	1.212	-1.955	26.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	39	39
SYN001	blood_T01	protein	40	2.247	-0.493	27.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	40	40
SYN001	blood_T01	protein	41	1.919	1.268	28.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	41	41
SYN001	blood_T01	protein	42	0.427	2.260	28.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	42	42
SYN001	blood_T01	protein	43	-1.324	1.881	29.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	43	43
SYN001	blood_T01	protein	44	-2.272	0.361	30.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	44	44
SYN001	blood_T01	protein	45	-1.841	-1.378	30.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	45	45
SYN001	blood_T01	protein	46	-0.294	-2.281	31.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	46	46
SYN001	blood_T01	protein	47	1.431	-1.800	32.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	47	47
SYN001	blood_T01	protein	48	2.289	-0.228	32.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	48	48
SYN001	blood_T01	protein	49	1.758	1.483	33.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	49	49
SYN001	blood_T01	protein	50	0.161	2.294	34.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	50	50
SYN001	blood_T01	protein	51	-1.534	1.714	35.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	51	51
SYN001	blood_T01	protein	52	-2.298	0.094	35.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	52	52
SYN001	blood_T01	protein	53	-1.668	-1.583	36.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	53	53
SYN001	blood_T01	protein	54	-0.026	-2.300	37.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	54	54
SYN001	blood_T01	protein	55	1.631	-1.621	37.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	55	55
SYN001	blood_T01	protein	56	2.300	0.041	38.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	56	56
SYN001	blood_T01	protein	57	1.573	1.678	39.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	57	57
SYN001	blood_T01	protein	58	-0.108	2.297	39.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	58	58
SYN001	blood_T01	protein	59	-1.723	1.523	40.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	59	59
SYN001	blood_T01	protein	60	-2.293	-0.175	41.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	60	60
SYN001	blood_T01	protein	61	-1.472	-1.767	42.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	61	61
SYN001	blood_T01	protein	62	0.242	-2.287	42.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	62	62
SYN001	blood_T01	protein	63	1.809	-1.420	43.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	63	63
SYN001	blood_T01	protein	64	2.279	0.308	44.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	64	64
SYN001	blood_T01	protein	65	1.367	1.850	44.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	65	65
SYN001	blood_T01	protein	66	-0.375	2.269	45.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	66	66
SYN001	blood_T01	protein	67	-1.889	1.312	46.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	67	67
SYN001	blood_T01	protein	68	-2.257	-0.441	46.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	68	68
SYN001	blood_T01	protein	69	-1.256	-1.927	47.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	69	69
SYN001	blood_T01	protein	70	0.507	-2.243	48.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	70	70
SYN001	blood_T01	protein	71	1.962	-1.200	49.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	71	71
SYN001	blood_T01	protein	72	2.228	0.572	49.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	72	72
SYN001	blood_T01	protein	73	1.142	1.997	50.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	73	73
SYN001	blood_T01	protein	74	-0.637	2.210	51.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	74	74
SYN001	blood_T01	protein	75	-2.029	1.083	51.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	75	75
SYN001	blood_T01	protein	76	-2.191	-0.701	52.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	76	76
SYN001	blood_T01	protein	77	-1.023	-2.060	53.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	77	77
SYN001	blood_T01	protein	78	0.765	-2.169	53.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	78	78
SYN001	blood_T01	protein	79	2.089	-0.963	54.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	79	79
SYN001	blood_T01	protein	80	2.146	0.828	55.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	80	80
SYN001	blood_T01	protein	81	0.901	2.116	56.000	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	81	81
SYN001	blood_T01	protein	82	-0.890	2.121	56.700	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	82	82
SYN001	blood_T01	protein	83	-2.141	0.839	57.400	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	83	83
SYN001	blood_T01	protein	84	-2.094	-0.952	58.100	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	84	84
SYN001	blood_T01	protein	85	-0.776	-2.165	58.800	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	85	85
SYN001	blood_T01	protein	86	1.012	-2.065	59.500	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	86	86
SYN001	blood_T01	protein	87	2.187	-0.713	60.200	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	87	87
SYN001	blood_T01	protein	88	2.035	1.072	60.900	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	88	88
SYN001	blood_T01	protein	89	0.649	2.207	61.600	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	89	89
SYN001	blood_T01	protein	90	-1.131	2.003	62.300	schematic_units	coarse teaching points	demo-protein	1-based-inclusive	90	90
SYN001	blood_T01	peptide-ms	1	2.450	0.000	0.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	1	1
SYN001	blood_T01	peptide-ms	2	1.707	1.758	0.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	2	2
SYN001	blood_T01	peptide-ms	3	-0.072	2.449	1.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	3	3
SYN001	blood_T01	peptide-ms	4	-1.807	1.655	2.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	4	4
SYN001	blood_T01	peptide-ms	5	-2.446	-0.143	2.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	5	5
SYN001	blood_T01	peptide-ms	6	-1.601	-1.854	3.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	6	6
SYN001	blood_T01	peptide-ms	7	0.214	-2.441	4.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	7	7
SYN001	blood_T01	peptide-ms	8	1.900	-1.547	4.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	8	8
SYN001	blood_T01	peptide-ms	9	2.433	0.286	5.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	9	9
SYN001	blood_T01	peptide-ms	10	1.490	1.944	6.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	10	10
SYN001	blood_T01	peptide-ms	11	-0.356	2.424	7.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	11	11
SYN001	blood_T01	peptide-ms	12	-1.987	1.433	7.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	12	12
SYN001	blood_T01	peptide-ms	13	-2.412	-0.427	8.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	13	13
SYN001	blood_T01	peptide-ms	14	-1.374	-2.028	9.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	14	14
SYN001	blood_T01	peptide-ms	15	0.497	-2.399	9.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	15	15
SYN001	blood_T01	peptide-ms	16	2.067	-1.315	10.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	16	16
SYN001	blood_T01	peptide-ms	17	2.383	0.567	11.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	17	17
SYN001	blood_T01	peptide-ms	18	1.254	2.105	11.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	18	18
SYN001	blood_T01	peptide-ms	19	-0.637	2.366	12.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	19	19
SYN001	blood_T01	peptide-ms	20	-2.141	1.192	13.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	20	20
SYN001	blood_T01	peptide-ms	21	-2.346	-0.705	14.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	21	21
SYN001	blood_T01	peptide-ms	22	-1.129	-2.175	14.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	22	22
SYN001	blood_T01	peptide-ms	23	0.774	-2.325	15.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	23	23
SYN001	blood_T01	peptide-ms	24	2.207	-1.065	16.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	24	24
SYN001	blood_T01	peptide-ms	25	2.301	0.841	16.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	25	25
SYN001	blood_T01	peptide-ms	26	1.000	2.237	17.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	26	26
SYN001	blood_T01	peptide-ms	27	-0.908	2.276	18.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	27	27
SYN001	blood_T01	peptide-ms	28	-2.265	0.934	18.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	28	28
SYN001	blood_T01	peptide-ms	29	-2.248	-0.974	19.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	29	29
SYN001	blood_T01	peptide-ms	30	-0.868	-2.291	20.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	30	30
SYN001	blood_T01	peptide-ms	31	1.039	-2.219	21.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	31	31
SYN001	blood_T01	peptide-ms	32	2.316	-0.800	21.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	32	32
SYN001	blood_T01	peptide-ms	33	2.187	1.104	22.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	33	33
SYN001	blood_T01	peptide-ms	34	0.732	2.338	23.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	34	34
SYN001	blood_T01	peptide-ms	35	-1.167	2.154	23.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	35	35
SYN001	blood_T01	peptide-ms	36	-2.358	0.664	24.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	36	36
SYN001	blood_T01	peptide-ms	37	-2.119	-1.229	25.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	37	37
SYN001	blood_T01	peptide-ms	38	-0.595	-2.377	25.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	38	38
SYN001	blood_T01	peptide-ms	39	1.291	-2.082	26.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	39	39
SYN001	blood_T01	peptide-ms	40	2.393	-0.525	27.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	40	40
SYN001	blood_T01	peptide-ms	41	2.044	1.351	28.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	41	41
SYN001	blood_T01	peptide-ms	42	0.455	2.407	28.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	42	42
SYN001	blood_T01	peptide-ms	43	-1.410	2.004	29.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	43	43
SYN001	blood_T01	peptide-ms	44	-2.420	0.384	30.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	44	44
SYN001	blood_T01	peptide-ms	45	-1.961	-1.468	30.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	45	45
SYN001	blood_T01	peptide-ms	46	-0.314	-2.430	31.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	46	46
SYN001	blood_T01	peptide-ms	47	1.525	-1.918	32.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	47	47
SYN001	blood_T01	peptide-ms	48	2.438	-0.242	32.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	48	48
SYN001	blood_T01	peptide-ms	49	1.872	1.580	33.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	49	49
SYN001	blood_T01	peptide-ms	50	0.171	2.444	34.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	50	50
SYN001	blood_T01	peptide-ms	51	-1.634	1.826	35.000	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	51	51
SYN001	blood_T01	peptide-ms	52	-2.448	0.100	35.700	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	52	52
SYN001	blood_T01	peptide-ms	53	-1.777	-1.687	36.400	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	53	53
SYN001	blood_T01	peptide-ms	54	-0.028	-2.450	37.100	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	54	54
SYN001	blood_T01	peptide-ms	55	1.738	-1.727	37.800	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	55	55
SYN001	blood_T01	peptide-ms	56	2.450	0.043	38.500	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	56	56
SYN001	blood_T01	peptide-ms	57	1.676	1.787	39.200	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	57	57
SYN001	blood_T01	peptide-ms	58	-0.115	2.447	39.900	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	58	58
SYN001	blood_T01	peptide-ms	59	-1.836	1.623	40.600	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	59	59
SYN001	blood_T01	peptide-ms	60	-2.443	-0.186	41.300	schematic_units	coarse teaching points	demo-peptide-ms	1-based-inclusive	60	60
SYN001	blood_T01	metabolite	1	2.600	0.000	0.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	1	1
SYN001	blood_T01	metabolite	2	1.811	1.865	0.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	2	2
SYN001	blood_T01	metabolite	3	-0.076	2.599	1.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	3	3
SYN001	blood_T01	metabolite	4	-1.917	1.756	2.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	4	4
SYN001	blood_T01	metabolite	5	-2.596	-0.152	2.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	5	5
SYN001	blood_T01	metabolite	6	-1.699	-1.968	3.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	6	6
SYN001	blood_T01	metabolite	7	0.227	-2.590	4.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	7	7
SYN001	blood_T01	metabolite	8	2.016	-1.641	4.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	8	8
SYN001	blood_T01	metabolite	9	2.582	0.303	5.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	9	9
SYN001	blood_T01	metabolite	10	1.582	2.064	6.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	10	10
SYN001	blood_T01	metabolite	11	-0.378	2.572	7.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	11	11
SYN001	blood_T01	metabolite	12	-2.109	1.521	7.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	12	12
SYN001	blood_T01	metabolite	13	-2.560	-0.453	8.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	13	13
SYN001	blood_T01	metabolite	14	-1.459	-2.152	9.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	14	14
SYN001	blood_T01	metabolite	15	0.528	-2.546	9.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	15	15
SYN001	blood_T01	metabolite	16	2.194	-1.395	10.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	16	16
SYN001	blood_T01	metabolite	17	2.529	0.602	11.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	17	17
SYN001	blood_T01	metabolite	18	1.330	2.234	11.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	18	18
SYN001	blood_T01	metabolite	19	-0.676	2.511	12.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	19	19
SYN001	blood_T01	metabolite	20	-2.272	1.265	13.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	20	20
SYN001	blood_T01	metabolite	21	-2.490	-0.749	14.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	21	21
SYN001	blood_T01	metabolite	22	-1.198	-2.308	14.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	22	22
SYN001	blood_T01	metabolite	23	0.821	-2.467	15.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	23	23
SYN001	blood_T01	metabolite	24	2.342	-1.130	16.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	24	24
SYN001	blood_T01	metabolite	25	2.442	0.893	16.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	25	25
SYN001	blood_T01	metabolite	26	1.061	2.374	17.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	26	26
SYN001	blood_T01	metabolite	27	-0.964	2.415	18.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	27	27
SYN001	blood_T01	metabolite	28	-2.404	0.991	18.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	28	28
SYN001	blood_T01	metabolite	29	-2.386	-1.034	19.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	29	29
SYN001	blood_T01	metabolite	30	-0.921	-2.432	20.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	30	30
SYN001	blood_T01	metabolite	31	1.103	-2.355	21.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	31	31
SYN001	blood_T01	metabolite	32	2.457	-0.849	21.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	32	32
SYN001	blood_T01	metabolite	33	2.321	1.171	22.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	33	33
SYN001	blood_T01	metabolite	34	0.777	2.481	23.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	34	34
SYN001	blood_T01	metabolite	35	-1.238	2.286	23.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	35	35
SYN001	blood_T01	metabolite	36	-2.503	0.704	24.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	36	36
SYN001	blood_T01	metabolite	37	-2.249	-1.305	25.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	37	37
SYN001	blood_T01	metabolite	38	-0.631	-2.522	25.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	38	38
SYN001	blood_T01	metabolite	39	1.370	-2.210	26.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	39	39
SYN001	blood_T01	metabolite	40	2.540	-0.557	27.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	40	40
SYN001	blood_T01	metabolite	41	2.169	1.434	28.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	41	41
SYN001	blood_T01	metabolite	42	0.483	2.555	28.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	42	42
SYN001	blood_T01	metabolite	43	-1.496	2.126	29.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	43	43
SYN001	blood_T01	metabolite	44	-2.568	0.408	30.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	44	44
SYN001	blood_T01	metabolite	45	-2.082	-1.558	30.800	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	45	45
SYN001	blood_T01	metabolite	46	-0.333	-2.579	31.500	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	46	46
SYN001	blood_T01	metabolite	47	1.618	-2.035	32.200	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	47	47
SYN001	blood_T01	metabolite	48	2.587	-0.257	32.900	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	48	48
SYN001	blood_T01	metabolite	49	1.987	1.677	33.600	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	49	49
SYN001	blood_T01	metabolite	50	0.182	2.594	34.300	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	50	50
SYN001	blood_T01	metabolite	51	-1.734	1.937	35.000	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	51	51
SYN001	blood_T01	metabolite	52	-2.598	0.106	35.700	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	52	52
SYN001	blood_T01	metabolite	53	-1.886	-1.790	36.400	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	53	53
SYN001	blood_T01	metabolite	54	-0.030	-2.600	37.100	schematic_units	coarse teaching points	demo-metabolite	1-based-inclusive	54	54
